#	DrugBank Id	Source.MineID	Source.PubChemCID	Source.DrugBankID	propertiesAdmet.Ames test	propertiesAdmet.Biodegradation	propertiesAdmet.Blood Brain Barrier	propertiesAdmet.CYP450 1A2 substrate	propertiesAdmet.CYP450 2C19 inhibitor	propertiesAdmet.CYP450 2C9 inhibitor	propertiesAdmet.CYP450 2C9 substrate	propertiesAdmet.CYP450 2D6 inhibitor	propertiesAdmet.CYP450 2D6 substrate	propertiesAdmet.CYP450 3A4 inhibitor	propertiesAdmet.CYP450 3A4 substrate	propertiesAdmet.CYP450 inhibitory promiscuity	propertiesAdmet.Caco-2 permeable	propertiesAdmet.Carcinogenicity	propertiesAdmet.Human Intestinal Absorption	propertiesAdmet.P-glycoprotein inhibitor I	propertiesAdmet.P-glycoprotein inhibitor II	propertiesAdmet.P-glycoprotein substrate	propertiesAdmet.Renal organic cation transporter	propertiesAdmet.hERG inhibition (predictor I)	propertiesAdmet.hERG inhibition (predictor II)	propertiesPredicted.Bioavailability	propertiesPredicted.Ghose Filter	propertiesPredicted.MDDR-like Rule	propertiesPredicted.Rule of Five	propertiesPredicted.Veber's Rule	propertiesAdmet.Rat acute toxicity	propertiesExperimental.Caco2 permeability	propertiesExperimental.Radioactivity (mCi/mL)	propertiesExperimental.boiling point ()	propertiesExperimental.logS	propertiesExperimental.melting point ()	propertiesExperimental.pKa	propertiesPredicted.Number of Rings	propertiesPredicted.Physiological Charge	propertiesPredicted.Polarizability	propertiesPredicted.Refractivity	propertiesPredicted.Water Solubility	propertiesPredicted.logS	propertiesExperimental.LogP	propertiesPredicted.pKa (Strongest Acidic)	propertiesPredicted.pKa (Strongest Basic)	chemicalProperties.Complexity	chemicalProperties.Covalently-Bonded Unit Count	chemicalProperties.Defined Atom Stereocenter Count	chemicalProperties.Defined Bond Stereocenter Count	chemicalProperties.Formal Charge	chemicalProperties.Heavy Atom Count	chemicalProperties.Isotope Atom Count	chemicalProperties.Undefined Atom Stereocenter Count	chemicalProperties.Undefined Bond Stereocenter Count	Summary.PolarSurfaceArea	Summary.HydrogenBondDonorCount	Summary.HydrogenBondAcceptorCount	Summary.RotatableBondCount	Summary.MolecularWeight	biochemical.state	Summary.charge
1262	DB04891	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	3.9749							3	0	42.79	106.23	0.0097	-4.6	4.7	14.19	-3	557	1	6	1	0	25	0	0	0	40.5	2	2	3	344.5	Solid	0
1263	DB05013	15	5318517	DB05767	AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.7836							4	0	47.14	117.86	0.279	-3.2	2	12.13	-2.8	926	1	8	1	0	31	0	0	0	104	3	6	4	430.5	Solid	0
1264	DB05212	15	5318517	DB05767																						1	Yes	No	Yes	No								4	0	38.17	94.39	0.017	-4.3	2.2	17.59	-0.77	630	1	8	0	0	24	0	0	0	60.7	3	3	1	330.5	Solid	0
1265	DB05253	15	5318517	DB05767																						1	No	Yes	No	No								5	0	56.9	144.89	0.00556	-5	4.45	18.42	4.89										72.91	0	5	7	505.655	Solid	0
1266	DB05263	15	5318517	DB05767																						0	No	Yes	No	No								6	0	64.08	147.85	1.55e-05	-7.5	8.2		-4	912	1	11	0	0	37	0	0	0	44.8	0	4	6	512.8	Solid	0
1267	DB05288	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.1280							4	0	42.64	105.81	0.0113	-4.5	2.1	12.61	-3.8	808	1	5	0	0	28	0	0	0	80.7	1	5	4	386.5	Solid	0
1268	DB05295	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	Yes	Yes	No	3.3673							3	0	59.7	143.54	0.0105	-4.7	4.3	13.38	-1.3	784	1	7	2	0	35	0	0	0	90.2	4	5	10	490.7	Solid	0
1269	DB05340	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	Yes	No	No	2.4859							5	-1	55.75	137.82	0.0249	-4.4	0.81	-2.5	-2.9	1210	2	0	0	0	39	0	7	0	167	2	9	6	566.6	Solid	-1
1270	DB05410	15	5318517	DB05767																						1	No	Yes	No	No								5	0	56.82	140.73	0.00244	-5.4	3.93	12.61	-2.8										155.95	2	8	8	541.597	Solid	0
1271	DB05423	15	5318517	DB05767																						1	Yes	No	Yes	No								6	0	48.36	123.92	0.00337	-5.1	3.5	12.87	-3.7	962	1	5	0	0	32	0	0	0	55.8	1	4	2	430.5	Solid	0
1272	DB05442	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	Yes	Yes	No	1.9813							4	0	49.4	121.88	0.00235	-5.3	4.2	14.88	-2.9	897	1	7	0	0	32	0	0	0	89.9	1	6	6	485.4	Solid	0
1273	DB05450	15	5318517	DB05767																						1	No	No	No	Yes								6	0	51.43	119.42	3.28e-05	-7.1	5.33	18.3	-1.4										38.69	1	3	0	416.6365	Solid	0
1274	DB05812	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	2.4407							5	0	42.03	107.3	0.00305	-5.1	4.6	18.2	4.81	636	1	6	0	0	26	0	0	0	33.1	1	2	1	349.5	Solid	0
1275	DB05830	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.6259							4	0	33.92	84.5	0.0391	-3.9	2.9	18.34	-0.88	494	1	1	0	0	21	0	6	0	37.3	1	2	0	288.4	Solid	0
1276	DB05864	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	Yes	Yes	No	2.7785							3	0	46.27	110.43	0.0439	-4	2.4	13.45	-3.6	706	1	7	0	0	30	0	0	0	116	2	6	9	424.5	Solid	0
1277	DB05903	15	5318517	DB05767																						1	No	No	Yes	No								2	0	54.41	137.16	0.00256	-5.3	4.7	14.07	2.73	818	1	5	3	0	34	0	0	0	125	2	7	2	489.7	Solid	0
1278	DB05983	15	5318517	DB05767																						0	No	No	No	No								5	0	58.23	144.36	0.00294	-5.2	6.55		-5.3										84.23	0	4	2	505.699	Solid	0
1279	DB05990	15	5318517	DB05767																						1	No	No	Yes	No				562.9		109	4.76	4	-1	49.74	118.35	0.011	-4.6	5.7	4.6	-0.16	649	1	11	0	0	30	0	0	0	77.8	3	4	5	420.6	Solid	-1
1280	DB06117	15	5318517	DB05767																						1	No	No	Yes	No								3	0	52.29	131.89	0.00726	-4.8	4.59	14.39	-1.1										60.69	3	3	5	428.657	Solid	0
1281	DB06194	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	No	Yes	No	No	3.4000							3	0	52.81	135.7	0.00185	-5.4	5.7	15.08	-1.1	813	1	5	3	0	32	0	0	0	40.5	2	3	7	442.6	Solid	0
1282	DB06257	15	5318517	DB05767																						1	Yes	No	Yes	No								4	0	35.67	86.92	0.223	-3.1	1.65	18.2	-0.55										60.69	3	3	0	306.446	Solid	0
1283	DB06272	15	5318517	DB05767																						1	No	Yes	Yes	No								3	0	50.09	123.83	0.015	-4.4	2.79	14.34	-2.7										69.92	3	4	6	418.6093	Solid	0
1284	DB06307	15	5318517	DB05767																						1	Yes	No	Yes	No								4	0	37.66	92.1	0.00398	-4.9	3.36	17.59	-1.2										40.46	2	2	0	316.485	Solid	0
1285	DB06410	15	5318517	DB05767																						1	No	No	No	No								3	0	51.58	130.36	0.00168	-5.4	6.3	14.39	-2.8	712	1	7	3	0	30	0	0	0	40.5	2	2	5	412.6	Solid	0
1286	DB06412	15	5318517	DB05767																						1	Yes	No	Yes	No						178		4	0	38.84	94.6	0.0349	-4	4.4	8.87	-0.53	596	1	7	1	0	24	0	0	0	57.5	2	3	0	332.5	Solid	0
1287	DB06444	15	5318517	DB05767																						1	No	Yes	No	No								3	0	47.4	116.73	0.00148	-5.4	6.4	9.98	-2.7	550	1	2	0	0	28	0	0	0	49.7	2	3	7	386.6	Solid	0
1288	DB06581	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	0	No	Yes	No	No	3.5488							5	-2	67.97	161.75	0.000135	-6.6	9.1	4.16	-7.1	1170	1	10	0	0	42	0	0	0	101	2	6	7	584.8	Solid	-2
1289	DB06622	15	5318517	DB05767																						1	Yes	No	Yes	No								4	0	35.56	85.4	0.102	-3.5	2.46	18.3	-0.51										57.53	2	3	0	306.446	Solid	0
1290	DB06680	15	5318517	DB05767																						1	No	No	Yes	No								5	-1	51.46	131.27	0.00211	-5.3	4.28	7.39	2.56										68.12	1	5	5	449.5818	Solid	-1
1291	DB06710	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	2.0516					163		4	0	35.85	89.07	0.0139	-4.3	3.4	18.52	-0.53	550	1	6	0	0	22	0	0	0	37.3	1	2	0	302.5	Solid	0
1292	DB06730	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.7480					197.9		4	0	35.96	92.99	0.00581	-4.7	2.9	17.08	-1.9	648	1	6	0	0	23	0	0	0	37.3	1	2	2	310.4	Solid	0
1293	DB06740	15	5318517	DB05767																						1	Yes	No	Yes	No								3	-1	35.62	91.83	0.0115	-4.4	4.8	5.95	-5.1	530	1	0	0	0	23	0	0	0	54.4	1	3	2	312.4	Solid	-1
1294	DB06743	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.8802							6	0	38.24	90.17	03.05	-2.1	0.6	11.77	-4.1	893	1	10	0	0	29	0	0	0	129	2	9	1	408.4	Solid	0
1295	DB06744	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	No	Yes	No	2.4970							6	0	39.09	91.38	5.21	-1.9	-0.4	11.71	-3.5	925	1	11	0	0	30	0	0	0	149	3	10	1	424.4	Solid	0
1296	DB06745	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	No	Yes	No	2.0556							6	0	39.81	92.67	8.99	-1.7	-1.4	11.7	-3.3	957	1	12	0	0	31	0	0	0	169	4	11	1	440.4	Solid	0
1297	DB06746	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	No	Yes	No	2.5802							6	0	39.01	91.46	6.96	-1.8	-0.4	11.76	-3.3	925	1	11	0	0	30	0	0	0	149	3	10	1	424.4	Solid	0
1298	DB06750	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	0	No	Yes	No	No	4.0254							6	0	88.31	203.66	0.304	-3.4	2.7	11.91	-3	1410	1	21	0	0	56	0	0	0	239	10	14	10	801.0	Solid	0
1299	DB06777	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.5624					169.5		4	-1	46.35	109.27	0.0197	-4.3	4.9	4.6	-0.54	605	1	10	0	0	28	0	0	0	77.8	3	4	4	392.6	Solid	-1
1300	DB06780	15	5318517	DB05767																						1	Yes	No	Yes	No								4	0	42.13	103.56	0.00502	-4.9	3.77	17.17	-4.8										60.44	0	3	4	372.505	Solid	0
1301	DB06781	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	Yes	No	No	2.1368					192.5		4	0	51.45	125.38	0.0097	-4.7	3.4	13.6	-3.4	1050	1	8	0	0	36	0	0	0	107	1	9	8	508.5	Solid	0
1302	DB06786	15	5318517	DB05767																						1	Yes	No	Yes	No						276.5		5	0	46.61	113.55	0.0112	-4.6	3.6	13.63	-3.4	887	1	8	0	0	31	0	0	0	72.8	1	6	2	455.0	Liquid	0
1303	DB06789	15	5318517	DB05767																						1	No	Yes	No	No						120		4	0	50.28	121.69	0.000866	-5.7	5.7	17.75	-4.8	797	1	6	0	0	31	0	0	0	60.4	0	4	7	428.6	Solid	0
1304	DB06870	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.6006							4	0	37.03	95.42	0.0199	-4.2	3	18.4	-0.14	638	1	4	0	0	23	0	0	0	37.3	1	2	2	312.4	Solid	0
1305	DB07373	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.5360							4	0	32.45	84.7	0.0169	-4.2	3	18.39	-5	584	1	5	0	0	21	0	0	0	34.1	0	2	0	284.4	Solid	0
1306	DB07447	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.9757							4	0	34.62	83.6	0.00998	-4.5	3.7	19.38	-0.88	459	1	7	0	0	21	0	0	0	37.3	1	2	0	290.4	Solid	0
1307	DB07530	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	No	No	Yes	No	3.8675							2	-1	45.59	115.82	0.00107	-5.6	5.8	6.43	-2.7	801	1	4	1	0	33	0	0	0	60.7	3	9	5	482.5	Solid	-1
1308	DB07678	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	No	No	2.2449							4	0	39.6	99.87	0.00126	-5.4	5.5	9.67	-0.88	486	1	5	1	0	24	0	0	0	40.5	2	2	2	326.5	Solid	0
1309	DB07702	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	1.9758							4	0	32.95	81.27	0.119	-3.4	2.5	10.33	-3.2	411	1	6	0	0	21	0	0	0	60.7	3	3	0	288.4	Solid	0
1310	DB07706	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	1.9758							4	0	33.08	81.89	0.0511	-3.8	3.7	9.67	-0.88	411	1	5	0	0	21	0	0	0	60.7	3	3	0	288.4	Solid	0
1311	DB07707	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	Yes	No	2.0746							4	0	36.6	91.06	0.00706	-4.6	3.6	10.31	-0.89	439	1	6	0	0	23	0	0	0	49.7	2	3	2	316.4	Solid	0
1312	DB07717	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Inhibitor	1	Yes	No	No	No	2.5253							5	0	48.83	119.93	0.00155	-5.5	5	14.69	-2.9	690	1	7	0	0	32	0	0	0	46.5	1	5	5	446.6	Solid	0
1313	DB07768	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	Yes	1.6259							4	0	33.93	84.43	0.0333	-3.9	3.3	18.52	-0.88	508	1	6	0	0	21	0	0	0	37.3	1	2	0	288.4	Solid	0
1314	DB07814	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	1.7712							5	-1	23.92	86.42	1.95	-2.2	0.2	4.16	-0.9	772	1	7	0	0	25	0	1	0	104	3	6	1	346.4	Solid	-1
1315	DB07815	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.2992							5	-1	34.58	84.08	1.19	-2.4	1.7	4.29	-3	685	1	8	0	0	24	0	0	0	83.8	2	5	1	332.4	Solid	-1
1316	DB07891	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.3962							4	-1	41.88	99.95	0.0048	-4.9	4	4.31	-5.4	589	1	5	0	0	27	0	0	0	83.8	2	5	5	372.5	Solid	-1
1317	DB08059	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	4.0908							5	0	42.98	106.86	0.121	-3.6	1.2		-3.2	921	1	5	0	0	31	0	0	0	109	0	8	4	428.4	Solid	0
1318	DB08220	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	No	No	2.6597							5	-1	47.84	121.45	0.00264	-5.2	5.8	4.35	-6.9	832	1	6	0	0	31	0	0	0	74.6	2	4	3	420.5	Solid	-1
1319	DB08308	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.0592							4	-1	41.7	100	0.0108	-4.5	2.6	4.31	-4.7	680	1	6	0	0	27	0	0	0	80.7	1	5	5	374.5	Solid	-1
1320	DB08366	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	2.9926							5	-1	44.69	115.72	0.0144	-4.5	2.2	2.96	-3.4	846	1	6	0	0	32	0	0	0	133	4	7	5	443.5	Solid	-1
1321	DB08390	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	+	Non-inhibitor	Inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	High CYP Inhibitory Promiscuity	+	Non-carcinogens	+	Inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	Yes	Yes	No	3.7796							3	0	39.1	98.52	0.00406	-5	4.9	8.32	-4.9	526	1	1	0	0	26	0	0	0	55.8	1	5	6	362.4	Solid	0
1322	DB08407	15	5318517	DB05767	Non AMES toxic	Not ready biodegradable	-	Non-inhibitor	Non-inhibitor	Non-inhibitor	Non-substrate	Non-inhibitor	Non-substrate	Non-inhibitor	Substrate	Low CYP Inhibitory Promiscuity	-	Non-carcinogens	+	Non-inhibitor	Non-inhibitor	Substrate	Non-inhibitor	Weak inhibitor	Non-inhibitor	1	Yes	No	Yes	No	3.0222							5	-1	44.81	116.81	0.0139	-4.5	2.3	2.96	-3.4	888	1	6	0	0	32	0	0	0	133	4	7	5	441.5	Solid	-1
